UserID,CurrentStatus,Date,Steps,Distance,Floors,Calories,ActivityCalories,ActiveMinutes,Group
6224BKN,ACTIVE,1/9/17,7783,3.4,,2226,932,25,CBO
6224BKN,ACTIVE,1/10/17,4770,2.1,,2063,739,0,CBO
6224BKN,ACTIVE,1/11/17,6385,2.8,,2222,964,8,CBO
6224BKN,ACTIVE,1/12/17,5767,2.5,,2177,910,0,CBO
6224BKN,ACTIVE,1/13/17,5067,2.2,,2103,790,0,CBO
6224BKN,ACTIVE,1/14/17,9094,4,,2317,1039,41,CBO
6224BKN,ACTIVE,1/15/17,10642,4.6,,2532,1402,19,CBO
6224BKN,ACTIVE,1/16/17,4109,1.8,,1988,615,7,CBO
6224BKN,ACTIVE,1/17/17,5169,2.3,,2107,808,0,CBO
6224BKN,ACTIVE,1/18/17,320,0.1,,1596,44,0,CBO
6224BKN,ACTIVE,1/19/17,1016,0.4,,504,148,0,CBO
6223C46,ACTIVE,1/1/17,6527,3.2,,2802,1104,30,ICU
6223C46,ACTIVE,1/2/17,16853,8.4,,3641,2113,135,ICU
6223C46,ACTIVE,1/3/17,21541,10.7,,4032,2656,156,ICU
6223C46,ACTIVE,1/4/17,15898,7.9,,3586,2080,117,ICU
6223C46,ACTIVE,1/5/17,15394,7.7,,3549,2057,91,ICU
6223C46,ACTIVE,1/6/17,16506,8.4,,3688,2231,107,ICU
6223C46,ACTIVE,1/7/17,7861,3.9,,2962,1342,26,ICU
6223C46,ACTIVE,1/8/17,12076,6,,3288,1740,59,ICU
6223C46,ACTIVE,1/9/17,12148,6,,3334,1807,64,ICU
6223C46,ACTIVE,1/10/17,17962,8.9,,3694,2192,134,ICU
6223C46,ACTIVE,1/11/17,17618,8.8,,3771,2364,150,ICU
6223C46,ACTIVE,1/12/17,16181,8.1,,3568,2043,128,ICU
6223C46,ACTIVE,1/13/17,15093,7.5,,3530,2040,69,ICU
6223C46,ACTIVE,1/14/17,17620,8.8,,3721,2246,133,ICU
6223C46,ACTIVE,1/15/17,6852,3.4,,2836,1164,26,ICU
6223C46,ACTIVE,1/16/17,14668,7.3,,3488,2004,96,ICU
6223C46,ACTIVE,1/17/17,17902,8.9,,3771,2338,111,ICU
6223C46,ACTIVE,1/18/17,24102,12.7,,4275,2851,199,ICU
6223C46,ACTIVE,1/19/17,,,,,,,ICU
62246G2,ACTIVE,1/1/17,8336,3.7,0,2477,1256,0,6ET
62246G2,ACTIVE,1/2/17,5021,2.2,1,2104,766,8,6ET
62246G2,ACTIVE,1/3/17,8523,3.8,0,2487,1233,9,6ET
62246G2,ACTIVE,1/4/17,12022,5.3,1,2785,1631,0,6ET
62246G2,ACTIVE,1/5/17,6837,3,1,2313,1029,0,6ET
62246G2,ACTIVE,1/6/17,5425,2.4,0,2188,862,0,6ET
62246G2,ACTIVE,1/7/17,7079,3.1,2,2266,1005,0,6ET
62246G2,ACTIVE,1/8/17,5931,2.6,1,2206,929,0,6ET
62246G2,ACTIVE,1/9/17,6231,2.7,0,2185,886,0,6ET
62246G2,ACTIVE,1/10/17,10064,4.4,1,2722,1579,9,6ET
62246G2,ACTIVE,1/11/17,6545,2.9,2,2293,985,10,6ET
62246G2,ACTIVE,1/12/17,7671,3.4,0,2479,1257,0,6ET
62246G2,ACTIVE,1/13/17,7351,3.2,0,2446,1209,4,6ET
62246G2,ACTIVE,1/14/17,8326,3.7,0,2287,990,7,6ET
62246G2,ACTIVE,1/15/17,8462,3.8,0,2332,1043,28,6ET
62246G2,ACTIVE,1/16/17,5103,2.3,0,2191,855,0,6ET
62246G2,ACTIVE,1/17/17,9310,4.1,1,2621,1416,0,6ET
62246G2,ACTIVE,1/18/17,7553,3.3,1,2320,1073,0,6ET
62246G2,ACTIVE,1/19/17,,,,,,,6ET
6223WFM,ACTIVE,1/1/17,8690,3.4,3,2290,1162,0,Neuro/Uro
6223WFM,ACTIVE,1/2/17,8562,3.3,1,2113,931,0,Neuro/Uro
6223WFM,ACTIVE,1/3/17,6754,2.6,0,2045,811,0,Neuro/Uro
6223WFM,ACTIVE,1/4/17,9323,3.6,2,2306,1185,0,Neuro/Uro
6223WFM,ACTIVE,1/5/17,8156,3.2,0,2069,859,0,Neuro/Uro
6223WFM,ACTIVE,1/6/17,7235,2.8,2,2169,959,0,Neuro/Uro
6223WFM,ACTIVE,1/7/17,10299,4,3,2613,1555,0,Neuro/Uro
6223WFM,ACTIVE,1/8/17,10276,4,5,2536,1460,0,Neuro/Uro
6223WFM,ACTIVE,1/9/17,8429,3.3,1,2171,1025,0,Neuro/Uro
6223WFM,ACTIVE,1/10/17,9714,3.8,7,2401,1228,16,Neuro/Uro
6223WFM,ACTIVE,1/11/17,5443,2.1,0,1945,659,0,Neuro/Uro
6223WFM,ACTIVE,1/12/17,8608,3.4,0,2399,1306,16,Neuro/Uro
6223WFM,ACTIVE,1/13/17,6495,2.5,2,2258,1077,6,Neuro/Uro
6223WFM,ACTIVE,1/14/17,9275,3.6,3,2604,1539,14,Neuro/Uro
6223WFM,ACTIVE,1/15/17,8782,3.4,3,2475,1368,0,Neuro/Uro
6223WFM,ACTIVE,1/16/17,7730,3,1,2143,967,0,Neuro/Uro
6223WFM,ACTIVE,1/17/17,1646,0.6,0,1652,277,0,Neuro/Uro
6223WFM,ACTIVE,1/18/17,,,,,,,Neuro/Uro
6223WFM,ACTIVE,1/19/17,,,,,,,Neuro/Uro
62245QR,ACTIVE,1/1/17,3152,1.3,1,2021,545,0,Patient Financial Service
62245QR,ACTIVE,1/2/17,10097,4.1,9,2835,1596,23,Patient Financial Service
62245QR,ACTIVE,1/3/17,6035,2.5,5,2405,1005,0,Patient Financial Service
62245QR,ACTIVE,1/4/17,5144,2.1,2,2368,983,0,Patient Financial Service
62245QR,ACTIVE,1/5/17,6511,2.7,3,2425,1009,11,Patient Financial Service
62245QR,ACTIVE,1/6/17,6780,2.8,3,2621,1217,13,Patient Financial Service
62245QR,ACTIVE,1/7/17,7476,3.1,8,2658,1309,30,Patient Financial Service
62245QR,ACTIVE,1/8/17,6527,2.7,6,2659,1286,78,Patient Financial Service
62245QR,ACTIVE,1/9/17,5304,2.2,3,2545,1076,21,Patient Financial Service
62245QR,ACTIVE,1/10/17,8901,3.7,3,2835,1506,0,Patient Financial Service
62245QR,ACTIVE,1/11/17,10313,4.3,28,2763,1480,32,Patient Financial Service
62245QR,ACTIVE,1/12/17,6642,2.7,5,2498,1118,0,Patient Financial Service
62245QR,ACTIVE,1/13/17,5823,2.4,6,2346,936,0,Patient Financial Service
62245QR,ACTIVE,1/14/17,3012,1.2,5,2060,558,0,Patient Financial Service
62245QR,ACTIVE,1/15/17,3515,1.4,5,2127,643,0,Patient Financial Service
62245QR,ACTIVE,1/16/17,2539,1,3,1997,494,0,Patient Financial Service
62245QR,ACTIVE,1/17/17,5768,2.4,5,2403,983,10,Patient Financial Service
62245QR,ACTIVE,1/18/17,6472,2.7,4,2054,1006,0,Patient Financial Service
6224227,ACTIVE,1/1/17,4429,1.6,0,2338,713,0,Imaging Support
6224227,ACTIVE,1/2/17,10109,3.5,4,3548,1965,17,Imaging Support
6224227,ACTIVE,1/3/17,12929,5.1,4,2855,1592,57,Imaging Support
6224227,ACTIVE,1/4/17,15160,6.1,2,2813,1565,81,Imaging Support
6224227,ACTIVE,1/5/17,15537,6.1,2,2858,1644,59,Imaging Support
6224227,ACTIVE,1/6/17,7536,2.7,5,2487,1187,0,Imaging Support
6224227,ACTIVE,1/7/17,9046,3.5,1,2423,1081,17,Imaging Support
6224227,ACTIVE,1/8/17,2920,1,0,1908,473,0,Imaging Support
6224227,ACTIVE,1/9/17,5131,1.9,0,2178,766,0,Imaging Support
6224227,ACTIVE,1/10/17,10065,3.9,0,2624,1271,35,Imaging Support
6224227,ACTIVE,1/11/17,11361,4.5,2,2653,1350,51,Imaging Support
6224227,ACTIVE,1/12/17,8228,2.7,5,2707,1424,40,Imaging Support
6224227,ACTIVE,1/13/17,8343,3.1,1,2651,1236,0,Imaging Support
6224227,ACTIVE,1/14/17,4402,1.6,1,2076,588,0,Imaging Support
6224227,ACTIVE,1/15/17,3252,1.1,1,2016,595,0,Imaging Support
6224227,ACTIVE,1/16/17,5532,2,0,2082,696,0,Imaging Support
6224227,ACTIVE,1/17/17,5628,2.1,4,2185,807,0,Imaging Support
6224227,ACTIVE,1/18/17,6757,2.6,2,2286,942,10,Imaging Support
6224227,ACTIVE,1/19/17,985,0.4,1,496,133,0,Imaging Support
6223FD6,ACTIVE,1/1/17,4844,1.6,0,1686,698,21,8ET
6223FD6,ACTIVE,1/2/17,13694,5.1,1,2159,1300,44,8ET
6223FD6,ACTIVE,1/3/17,10765,3.9,21,2057,1163,49,8ET
6223FD6,ACTIVE,1/4/17,12816,4.9,1,1965,1021,73,8ET
6223FD6,ACTIVE,1/5/17,8604,3.2,22,1835,841,49,8ET
6223FD6,ACTIVE,1/6/17,16059,5.4,2,2428,1599,224,8ET
6223FD6,ACTIVE,1/7/17,5773,2.1,1,1632,629,24,8ET
6223FD6,ACTIVE,1/8/17,7740,2.8,21,1770,796,30,8ET
6223FD6,ACTIVE,1/9/17,9114,3,1,2327,1449,103,8ET
6223FD6,ACTIVE,1/10/17,10819,3.9,24,2003,1111,49,8ET
6223FD6,ACTIVE,1/11/17,14708,5.4,0,2232,1405,79,8ET
6223FD6,ACTIVE,1/12/17,10138,3.6,21,1939,1021,48,8ET
6223FD6,ACTIVE,1/13/17,7913,2.7,0,1979,1059,38,8ET
6223FD6,ACTIVE,1/14/17,7958,3,20,1722,722,36,8ET
6223FD6,ACTIVE,1/15/17,10714,4,1,1947,1025,65,8ET
6223FD6,ACTIVE,1/16/17,7920,2.9,23,1758,753,31,8ET
6223FD6,ACTIVE,1/17/17,8349,3,0,1753,792,17,8ET
6223FD6,ACTIVE,1/18/17,9192,3.3,1,1910,948,34,8ET
6223FD6,ACTIVE,1/19/17,13,0,0,285,4,0,8ET
6223WP8,ACTIVE,1/1/17,10809,4.9,,2129,1022,47,Cath Lab
6223WP8,ACTIVE,1/2/17,21533,10,,2751,1811,75,Cath Lab
6223WP8,ACTIVE,1/3/17,17884,8.5,,2464,1383,64,Cath Lab
6223WP8,ACTIVE,1/4/17,24277,11,,2889,1974,130,Cath Lab
6223WP8,ACTIVE,1/5/17,22408,10,,2712,1737,129,Cath Lab
6223WP8,ACTIVE,1/6/17,20849,9.1,,2635,1685,108,Cath Lab
6223WP8,ACTIVE,1/7/17,13243,6.6,,2161,1001,63,Cath Lab
6223WP8,ACTIVE,1/8/17,14839,7.5,,2267,1130,83,Cath Lab
6223WP8,ACTIVE,1/9/17,12142,5.3,,2164,1121,13,Cath Lab
6223WP8,ACTIVE,1/10/17,16900,7.7,,2405,1404,64,Cath Lab
6223WP8,ACTIVE,1/11/17,18294,8.1,,2423,1380,89,Cath Lab
6223WP8,ACTIVE,1/12/17,9218,4.1,,1973,857,0,Cath Lab
6223WP8,ACTIVE,1/13/17,16999,7.5,,2514,1578,33,Cath Lab
6223WP8,ACTIVE,1/14/17,14293,7.4,,2276,1075,106,Cath Lab
6223WP8,ACTIVE,1/15/17,15681,7.9,,2316,1190,110,Cath Lab
6223WP8,ACTIVE,1/16/17,13930,6.1,,2243,1197,31,Cath Lab
6223WP8,ACTIVE,1/17/17,13655,6.1,,2233,1184,43,Cath Lab
6223WP8,ACTIVE,1/18/17,15109,7,,2236,1214,33,Cath Lab
6223GL7,ACTIVE,1/1/17,6155,2.6,2,408,124,0,Patient Financial Service
6223GL7,ACTIVE,1/2/17,3768,1.6,0,398,113,0,Patient Financial Service
6223GL7,ACTIVE,1/3/17,6160,2.6,0,410,119,0,Patient Financial Service
6223GL7,ACTIVE,1/4/17,5490,2.3,1,402,109,0,Patient Financial Service
6223GL7,ACTIVE,1/5/17,6410,2.7,1,419,137,0,Patient Financial Service
6223GL7,ACTIVE,1/6/17,7109,3,0,423,143,0,Patient Financial Service
6223GL7,ACTIVE,1/7/17,11783,5.1,0,501,232,69,Patient Financial Service
6223GL7,ACTIVE,1/8/17,5599,2.3,2,1705,878,93,Patient Financial Service
6223GL7,ACTIVE,1/9/17,6098,2.5,1,1590,691,28,Patient Financial Service
6223GL7,ACTIVE,1/10/17,4841,2,2,1435,516,10,Patient Financial Service
6223GL7,ACTIVE,1/11/17,7671,3.2,1,1616,685,26,Patient Financial Service
6223GL7,ACTIVE,1/12/17,7802,3.2,0,1594,680,32,Patient Financial Service
6223GL7,ACTIVE,1/13/17,6940,2.9,0,1537,604,24,Patient Financial Service
6223GL7,ACTIVE,1/14/17,6213,2.6,1,1575,703,58,Patient Financial Service
6223GL7,ACTIVE,1/15/17,5665,2.4,0,1630,777,73,Patient Financial Service
6223GL7,ACTIVE,1/16/17,6185,2.6,1,1593,657,44,Patient Financial Service
6223GL7,ACTIVE,1/17/17,4641,1.9,0,1397,465,9,Patient Financial Service
6223GL7,ACTIVE,1/18/17,5917,2.5,1,1517,552,11,Patient Financial Service
6223GL7,ACTIVE,1/19/17,257,0.1,0,314,67,0,Patient Financial Service
622424S,ACTIVE,1/1/17,13208,5.3,4,1971,1216,8,TPCU
622424S,ACTIVE,1/2/17,15010,6,3,2114,1425,0,TPCU
622424S,ACTIVE,1/3/17,18036,7.2,8,2176,1547,0,TPCU
622424S,ACTIVE,1/4/17,17053,6.8,8,2189,1553,0,TPCU
622424S,ACTIVE,1/5/17,17618,7.2,7,2005,1249,59,TPCU
622424S,ACTIVE,1/6/17,17076,6.8,4,2079,1337,0,TPCU
622424S,ACTIVE,1/7/17,10113,4,0,1653,803,20,TPCU
622424S,ACTIVE,1/8/17,17521,7,5,2138,1471,13,TPCU
622424S,ACTIVE,1/9/17,16865,6.7,1,2149,1492,9,TPCU
622424S,ACTIVE,1/10/17,10381,4.1,4,1711,880,7,TPCU
622424S,ACTIVE,1/11/17,12382,4.9,2,1818,1010,28,TPCU
622424S,ACTIVE,1/12/17,15834,6.3,7,2095,1349,10,TPCU
622424S,ACTIVE,1/13/17,15720,6.3,3,2246,1557,29,TPCU
622424S,ACTIVE,1/14/17,13687,5.5,5,2136,1453,19,TPCU
622424S,ACTIVE,1/15/17,16342,6.5,3,2086,1402,0,TPCU
622424S,ACTIVE,1/16/17,13049,5.2,4,1885,1101,15,TPCU
622424S,ACTIVE,1/17/17,15204,6,10,2129,1427,9,TPCU
622424S,ACTIVE,1/18/17,17526,7,10,2101,1364,29,TPCU
622424S,ACTIVE,1/19/17,,,,,,,TPCU
62245R2,ACTIVE,1/1/17,2272,1,0,2123,467,0,Security
62245R2,ACTIVE,1/2/17,2751,1.2,2,2229,548,0,Security
62245R2,ACTIVE,1/3/17,2795,1.3,0,2126,487,0,Security
62245R2,ACTIVE,1/4/17,3802,1.7,0,2213,625,0,Security
62245R2,ACTIVE,1/5/17,6202,2.8,0,2591,1019,21,Security
62245R2,ACTIVE,1/6/17,3026,1.4,0,2156,541,0,Security
62245R2,ACTIVE,1/7/17,5104,2.3,1,2464,917,31,Security
62245R2,ACTIVE,1/8/17,3729,1.7,0,2297,667,0,Security
62245R2,ACTIVE,1/9/17,2813,1.3,0,2174,566,0,Security
62245R2,ACTIVE,1/10/17,3015,1.4,0,2132,508,0,Security
62245R2,ACTIVE,1/11/17,3193,1.4,0,2204,602,0,Security
62245R2,ACTIVE,1/12/17,4105,1.8,0,2215,572,0,Security
62245R2,ACTIVE,1/13/17,3026,1.4,0,2201,634,0,Security
62245R2,ACTIVE,1/14/17,2351,1.1,0,2136,488,0,Security
62245R2,ACTIVE,1/15/17,,,,,,,Security
62245R2,ACTIVE,1/16/17,3860,1.7,0,2249,669,0,Security
62245R2,ACTIVE,1/17/17,3457,1.6,0,2192,598,0,Security
62245R2,ACTIVE,1/18/17,3530,1.6,0,2166,525,0,Security
62245R2,ACTIVE,1/19/17,301,0.1,0,494,54,0,Security
622429V,ACTIVE,1/1/17,11695,4.9,35,4164,2137,25,8CYT
622429V,ACTIVE,1/2/17,36506,18.9,3,6625,5007,198,8CYT
622429V,ACTIVE,1/3/17,11348,5.1,9,3968,2020,32,8CYT
622429V,ACTIVE,1/4/17,21840,11.4,8,4983,3044,120,8CYT
622429V,ACTIVE,1/5/17,25761,14,6,5317,3355,142,8CYT
622429V,ACTIVE,1/6/17,20189,10.2,11,4623,2678,100,8CYT
622429V,ACTIVE,1/7/17,11250,5,13,3689,1685,44,8CYT
622429V,ACTIVE,1/8/17,13198,5.7,2,4130,2249,55,8CYT
622429V,ACTIVE,1/9/17,35823,19.7,5,6448,4732,216,8CYT
622429V,ACTIVE,1/10/17,19935,10.2,3,5053,3169,154,8CYT
622429V,ACTIVE,1/11/17,5899,2.4,1,3142,986,0,8CYT
622429V,ACTIVE,1/12/17,14696,6.8,17,4411,2411,113,8CYT
622429V,ACTIVE,1/13/17,5418,2.2,3,3158,1076,0,8CYT
622429V,ACTIVE,1/14/17,15854,7,2,4300,2571,35,8CYT
622429V,ACTIVE,1/15/17,11794,5.7,3,4068,2060,89,8CYT
622429V,ACTIVE,1/16/17,16695,8.8,1,4272,2255,112,8CYT
622429V,ACTIVE,1/17/17,30305,16.6,9,5739,3978,218,8CYT
622429V,ACTIVE,1/18/17,19299,10.2,0,4528,2605,149,8CYT
622429V,ACTIVE,1/19/17,635,0.3,0,718,149,0,8CYT
6224245,ACTIVE,1/1/17,11235,4.7,4,1881,777,71,NICU
6224245,ACTIVE,1/2/17,6126,2.5,4,1723,665,0,NICU
6224245,ACTIVE,1/3/17,6918,2.9,4,1785,740,0,NICU
6224245,ACTIVE,1/4/17,7148,3,4,1816,777,0,NICU
6224245,ACTIVE,1/5/17,64,0,0,1263,9,0,NICU
6224245,ACTIVE,1/6/17,10448,4.8,0,2019,942,50,NICU
6224245,ACTIVE,1/7/17,4244,1.8,2,1634,517,0,NICU
6224245,ACTIVE,1/8/17,7684,3.5,1,1855,763,37,NICU
6224245,ACTIVE,1/9/17,6856,2.9,4,1741,695,0,NICU
6224245,ACTIVE,1/10/17,7409,3.5,4,1745,633,31,NICU
6224245,ACTIVE,1/11/17,3821,1.6,0,1527,373,11,NICU
6224245,ACTIVE,1/12/17,7565,3.3,0,1708,563,55,NICU
6224245,ACTIVE,1/13/17,4397,2.1,2,1557,391,20,NICU
6224245,ACTIVE,1/14/17,11312,4.7,8,1825,737,91,NICU
6224245,ACTIVE,1/15/17,5430,2.3,3,1672,607,0,NICU
6224245,ACTIVE,1/16/17,7423,3.1,4,1767,731,0,NICU
6224245,ACTIVE,1/17/17,6494,2.7,4,1758,736,0,NICU
6224245,ACTIVE,1/18/17,8867,4.1,9,1733,819,39,NICU
6223WNX,ACTIVE,1/1/17,4433,1.8,3,1869,725,51,HIM
6223WNX,ACTIVE,1/2/17,2761,1.1,0,1577,356,0,HIM
6223WNX,ACTIVE,1/3/17,4286,1.8,2,1701,533,0,HIM
6223WNX,ACTIVE,1/4/17,2340,1,1,1561,352,0,HIM
6223WNX,ACTIVE,1/5/17,1908,0.8,0,1551,345,0,HIM
6223WNX,ACTIVE,1/6/17,3959,1.6,4,1669,476,0,HIM
6223WNX,ACTIVE,1/7/17,19,0,0,1299,4,0,HIM
6223WNX,ACTIVE,1/8/17,4037,1.7,0,1573,363,31,HIM
6223WNX,ACTIVE,1/9/17,4535,1.9,0,1826,722,0,HIM
6223WNX,ACTIVE,1/10/17,6764,2.8,0,1825,665,41,HIM
6223WNX,ACTIVE,1/11/17,3462,1.4,1,1699,521,0,HIM
6223WNX,ACTIVE,1/12/17,3281,1.4,0,1617,435,0,HIM
6223WNX,ACTIVE,1/13/17,2593,1.1,0,1588,401,0,HIM
6223WNX,ACTIVE,1/14/17,8034,3.3,1,2050,1086,0,HIM
6223WNX,ACTIVE,1/15/17,5065,2.1,0,1743,614,0,HIM
6223WNX,ACTIVE,1/16/17,3991,1.7,1,1749,592,0,HIM
6223WNX,ACTIVE,1/17/17,10858,4.5,1,2039,950,50,HIM
6223WNX,ACTIVE,1/18/17,2871,1.2,0,1680,532,0,HIM
6223WNX,ACTIVE,1/19/17,,,,,,,HIM
6222ZQ9,ACTIVE,1/1/17,7649,3.5,3,1997,778,41,Float Team
6222ZQ9,ACTIVE,1/2/17,12278,5.7,52,2367,1296,10,Float Team
6222ZQ9,ACTIVE,1/3/17,12535,5.8,30,2423,1346,7,Float Team
6222ZQ9,ACTIVE,1/4/17,7683,3.6,9,2030,799,25,Float Team
6222ZQ9,ACTIVE,1/5/17,9721,4.5,4,2190,1039,20,Float Team
6222ZQ9,ACTIVE,1/6/17,12507,5.8,26,2379,1337,0,Float Team
6222ZQ9,ACTIVE,1/7/17,509,0.2,1,1459,52,0,Float Team
6222ZQ9,ACTIVE,1/8/17,7834,3.6,2,1925,658,38,Float Team
6222ZQ9,ACTIVE,1/9/17,12881,6,49,2391,1338,8,Float Team
6222ZQ9,ACTIVE,1/10/17,14753,6.8,70,2517,1496,23,Float Team
6222ZQ9,ACTIVE,1/11/17,9063,4.2,5,2108,919,40,Float Team
6222ZQ9,ACTIVE,1/12/17,13208,6.1,46,2455,1427,7,Float Team
6222ZQ9,ACTIVE,1/13/17,10021,4.6,9,2192,1028,29,Float Team
6222ZQ9,ACTIVE,1/14/17,6100,2.8,6,1890,628,27,Float Team
6222ZQ9,ACTIVE,1/15/17,5491,2.6,4,1792,488,25,Float Team
6222ZQ9,ACTIVE,1/16/17,12881,6,47,2379,1313,0,Float Team
6222ZQ9,ACTIVE,1/17/17,6210,2.9,3,1844,545,34,Float Team
6222ZQ9,ACTIVE,1/18/17,11493,5.3,38,2365,1305,0,Float Team
6222ZQ9,ACTIVE,1/19/17,581,0.3,2,398,51,0,Float Team
6223D67,ACTIVE,1/1/17,1784,0.8,,1742,258,0,Finance
6223D67,ACTIVE,1/2/17,7894,3.3,,2153,760,38,Finance
6223D67,ACTIVE,1/3/17,6420,2.7,,2071,672,12,Finance
6223D67,ACTIVE,1/4/17,8475,3.6,,2182,791,47,Finance
6223D67,ACTIVE,1/5/17,8616,3.6,,2205,829,49,Finance
6223D67,ACTIVE,1/6/17,5416,2.3,,1969,527,25,Finance
6223D67,ACTIVE,1/7/17,1897,0.8,,1799,346,0,Finance
6223D67,ACTIVE,1/8/17,,,,,,,Finance
6223D67,ACTIVE,1/9/17,8039,3.4,,2172,797,28,Finance
6223D67,ACTIVE,1/10/17,8517,3.6,,2228,882,9,Finance
6223D67,ACTIVE,1/11/17,7613,3.2,,2121,716,38,Finance
6223D67,ACTIVE,1/12/17,4481,1.9,,1907,447,8,Finance
6223D67,ACTIVE,1/13/17,10487,4.4,,2352,1036,51,Finance
6223D67,ACTIVE,1/14/17,1727,0.7,,1715,195,13,Finance
6223D67,ACTIVE,1/15/17,,,,,,,Finance
6223D67,ACTIVE,1/16/17,,,,,,,Finance
6223D67,ACTIVE,1/17/17,2810,1.2,,1817,346,7,Finance
6223D67,ACTIVE,1/18/17,15,0,,1577,3,0,Finance
6223D67,ACTIVE,1/19/17,,,,,,,Finance
622466M,ACTIVE,1/1/17,,,,,,,ICU
622466M,ACTIVE,1/2/17,10861,5.7,0,3062,1633,52,ICU
622466M,ACTIVE,1/3/17,8412,3.7,0,2793,1407,0,ICU
622466M,ACTIVE,1/4/17,21417,10.1,9,4104,2966,44,ICU
622466M,ACTIVE,1/5/17,6751,3,0,2662,1157,0,ICU
622466M,ACTIVE,1/6/17,11814,5.2,9,3002,1674,0,ICU
622466M,ACTIVE,1/7/17,4423,1.9,0,2529,1031,17,ICU
622466M,ACTIVE,1/8/17,12232,5.4,8,3042,1717,0,ICU
622466M,ACTIVE,1/9/17,12514,5.5,5,3168,1855,0,ICU
622466M,ACTIVE,1/10/17,7972,3.5,0,2900,1384,12,ICU
622466M,ACTIVE,1/11/17,13343,5.9,12,3178,1844,0,ICU
622466M,ACTIVE,1/12/17,12353,5.4,6,3091,1720,14,ICU
622466M,ACTIVE,1/13/17,4656,2,0,4209,2893,233,ICU
622466M,ACTIVE,1/14/17,8940,3.9,0,3006,1589,29,ICU
622466M,ACTIVE,1/15/17,8312,3.6,0,2853,1403,0,ICU
622466M,ACTIVE,1/16/17,11827,5.2,6,3035,1647,0,ICU
622466M,ACTIVE,1/17/17,5468,2.4,1,2813,1172,11,ICU
622466M,ACTIVE,1/18/17,9443,4.1,1,2993,1551,9,ICU
622466M,ACTIVE,1/19/17,8,0,0,449,0,0,ICU
6223WH3,ACTIVE,1/1/17,9,0,0,1336,0,0,Patient Financial Service
6223WH3,ACTIVE,1/2/17,5104,2.2,0,1783,618,0,Patient Financial Service
6223WH3,ACTIVE,1/3/17,4115,1.7,0,1743,557,0,Patient Financial Service
6223WH3,ACTIVE,1/4/17,5102,2.2,0,1807,615,0,Patient Financial Service
6223WH3,ACTIVE,1/5/17,5234,2.2,0,1799,635,0,Patient Financial Service
6223WH3,ACTIVE,1/6/17,6061,2.6,0,2080,936,30,Patient Financial Service
6223WH3,ACTIVE,1/7/17,2676,1.1,0,1616,374,0,Patient Financial Service
6223WH3,ACTIVE,1/8/17,4114,1.7,1,1703,536,0,Patient Financial Service
6223WH3,ACTIVE,1/9/17,8201,3.5,0,2206,1194,19,Patient Financial Service
6223WH3,ACTIVE,1/10/17,6066,2.6,0,1901,788,0,Patient Financial Service
6223WH3,ACTIVE,1/11/17,3361,1.4,1,1663,432,0,Patient Financial Service
6223WH3,ACTIVE,1/12/17,6333,2.7,0,1970,822,40,Patient Financial Service
6223WH3,ACTIVE,1/13/17,2750,1.2,0,1683,398,0,Patient Financial Service
6223WH3,ACTIVE,1/14/17,9284,3.9,0,2045,918,63,Patient Financial Service
6223WH3,ACTIVE,1/15/17,10024,4.2,0,2328,1290,42,Patient Financial Service
6223WH3,ACTIVE,1/16/17,4549,1.9,0,1845,660,0,Patient Financial Service
6223WH3,ACTIVE,1/17/17,8568,3.6,0,2045,927,54,Patient Financial Service
6223WH3,ACTIVE,1/18/17,5565,2.4,1,1886,708,8,Patient Financial Service
6223WH3,ACTIVE,1/19/17,,,,,,,Patient Financial Service
6223WMT,ACTIVE,1/1/17,2836,1,5,1528,334,0,Patient Financial Service
6223WMT,ACTIVE,1/2/17,,,,,,,Patient Financial Service
6223WMT,ACTIVE,1/3/17,,,,,,,Patient Financial Service
6223WMT,ACTIVE,1/4/17,,,,,,,Patient Financial Service
6223WMT,ACTIVE,1/5/17,16,0,0,1280,0,0,Patient Financial Service
6223WMT,ACTIVE,1/6/17,141,0,0,1294,20,0,Patient Financial Service
6223WMT,ACTIVE,1/7/17,414,0.1,0,1309,41,0,Patient Financial Service
6223WMT,ACTIVE,1/9/17,4886,1.9,5,1672,516,7,Patient Financial Service
6223WMT,ACTIVE,1/10/17,151,0,0,1299,28,0,Patient Financial Service
6223WMT,ACTIVE,1/11/17,4570,1.6,2,1665,520,0,Patient Financial Service
6223WMT,ACTIVE,1/12/17,6026,1.6,4,1951,830,30,Patient Financial Service
6223WMT,ACTIVE,1/13/17,6249,2.2,15,1804,687,0,Patient Financial Service
6223WMT,ACTIVE,1/14/17,3040,1,3,1629,448,10,Patient Financial Service
6223WMT,ACTIVE,1/15/17,,,,,,,Patient Financial Service
6223WJF,ACTIVE,1/1/17,2652,1.1,1,1801,362,0,ECC Main
6223WJF,ACTIVE,1/2/17,9597,4.3,6,2413,1144,27,ECC Main
6223WJF,ACTIVE,1/3/17,8265,3.6,3,2519,1207,0,ECC Main
6223WJF,ACTIVE,1/4/17,6135,2.6,0,2197,897,0,ECC Main
6223WJF,ACTIVE,1/5/17,10263,4.5,2,2470,1275,0,ECC Main
6223WJF,ACTIVE,1/6/17,11353,5.1,3,2543,1333,31,ECC Main
6223WJF,ACTIVE,1/7/17,7428,3.2,7,2295,1020,7,ECC Main
6223WJF,ACTIVE,1/8/17,1667,0.6,0,1708,274,0,ECC Main
